Project,Id,Date of observation,Latitude,Longitude,Observer,Upload date,Edition date,Highlighted,Highlight type,Validated,Species,Photo name,Comments,Editor,Editor comments,Link,Habitat,Depth,Abundance
Crustacis Decàpodes,400657,2012-11-24,39.361,3.231,Juan Antonio Torres Balaguer,2012-11-25 20:25:37+00:00,2025-10-20 11:40:02.030631+00:00,Yes,Fotografia excel·lent,Yes,Palinurus elephas,4-653--20121124-dsc08987 copy.webp,Esta langosta estaba andando por el fondo rocoso saliendo de unas grandes rocas.,,,https://www.observadoresdelmar.es/Observations/400657,,,2
Crustacis Decàpodes,400661,2012-11-30,41.198,1.6726,Pablo  Ruiz ,2012-11-30 21:49:43+00:00,2025-10-20 11:40:02.101335+00:00,No,No destacada,Yes,Eriphia verrucosa,4-99999--20121130-_dsc0002.webp,Se muestran dos pinzas de cangrejo junto a una articulación suelta que encontré la cual me pareció de tamaño fuera de lo habitual.,,"Son pinzas de Eriphia verrucosa, ""cranc pelut"",  probablemente procedentes de una muda. No se conoce bien su biología pero pueden alcanzar una buena talla. A veces se capturan a mano o con ayuda de un garfio. Viven en oquedades y grietas en rocas litorales.",https://www.observadoresdelmar.es/Observations/400661,,,1
Crustacis Decàpodes,400662,2012-11-30,41.198,1.6726,Pablo  Ruiz ,2012-11-30 21:50:55+00:00,2025-10-20 11:40:02.203521+00:00,No,No destacada,Yes,Cirripedia,4-99999--20121130-_dsc0004.webp,Concha de color rosado caracteristico. Desconozco la espécie.,,"P. Abelló: Se trata de una bellota de mar, un crustáceo cirrípedo torácico,probablemente de la familia Balanidae. No soy experto en este grupo y de momento en Observadores del Mar vamos a centrarnos en crustáceos decápodos, por lo que no puedo validar la observación a nivel de especie. De todas maneras, gracias por la observación.",https://www.observadoresdelmar.es/Observations/400662,,,1
Crustacis Decàpodes,400663,2012-11-30,41.198,1.6726,Pablo  Ruiz ,2012-12-01 10:46:55+00:00,2025-10-20 11:40:02.329665+00:00,Yes,Fotografia excel·lent,Yes,Xantho poressa,4-99999--20121130-captura de pantalla 2012-12-01 a las 10.45.01.webp,,,"P. Abelló: Se trata de un Xantho poressa. Es una especie que habita playas de cantos rodados o con bastantes piedras a muy poca profundidad. Tiene mucha variabilidad de coloración. Se diferencia de otros Xantho por la coloración oscura de las pinzas, que se extiende por la base de la palma.",https://www.observadoresdelmar.es/Observations/400663,,,1
Crustacis Decàpodes,400664,2012-11-30,41.198,1.6726,Pablo  Ruiz ,2012-12-01 10:48:01+00:00,2025-10-20 11:40:02.647583+00:00,Yes,Fotografia excel·lent,Yes,Eriphia verrucosa,4-99999--20121130-_dsc0069.webp,,,Son mudas de Eriphia verrucosa. Fijate en los ojos transparentes. Si fueran cangrejos muertos los ojos serían negros.,https://www.observadoresdelmar.es/Observations/400664,,,2
Crustacis Decàpodes,400685,2012-08-01,41.1425,1.4133,Pere Abelló i Sala,2012-12-11 17:05:45+00:00,2013-01-02 11:29:43+00:00,No,No destacada,Yes,Eriphia verrucosa,,algun,,,https://www.observadoresdelmar.es/Observations/400685,,,25
Crustacis Decàpodes,400740,2012-07-18,41.142,1.4133,Pere Abelló i Sala,2013-01-09 18:14:45+00:00,2013-01-09 18:29:30+00:00,No,No destacada,Yes,Eriphia verrucosa,,,,,https://www.observadoresdelmar.es/Observations/400740,,,1
Crustacis Decàpodes,400741,2012-06-24,41.1431,1.4136,Pere Abelló i Sala,2013-01-09 18:17:04+00:00,2013-01-09 18:29:11+00:00,No,No destacada,Yes,Clibanarius erythropus,,algun; sota pedres,,,https://www.observadoresdelmar.es/Observations/400741,,,25
Crustacis Decàpodes,400742,2010-10-03,41.142,1.4133,Pere Abelló i Sala,2013-01-09 18:18:27+00:00,2013-01-09 18:28:58+00:00,No,No destacada,Yes,Pachygrapsus marmoratus,,,,,https://www.observadoresdelmar.es/Observations/400742,,,1
Crustacis Decàpodes,400743,2010-10-03,41.142,1.4133,Pere Abelló i Sala,2013-01-09 18:18:56+00:00,2013-01-09 18:28:44+00:00,No,No destacada,Yes,Eriphia verrucosa,,,,,https://www.observadoresdelmar.es/Observations/400743,,,1
Crustacis Decàpodes,400744,2010-09-04,41.142,1.4133,Pere Abelló i Sala,2013-01-09 18:19:56+00:00,2013-01-09 18:28:28+00:00,No,No destacada,Yes,Pachygrapsus marmoratus,,,,,https://www.observadoresdelmar.es/Observations/400744,,,1
Crustacis Decàpodes,400745,2010-08-11,41.142,1.4133,Pere Abelló i Sala,2013-01-09 18:20:35+00:00,2013-01-09 18:28:06+00:00,No,No destacada,Yes,Pachygrapsus marmoratus,,,,,https://www.observadoresdelmar.es/Observations/400745,,,1
Crustacis Decàpodes,400746,2010-08-11,41.142,1.4133,Pere Abelló i Sala,2013-01-09 18:20:56+00:00,2013-01-09 18:27:51+00:00,No,No destacada,Yes,Eriphia verrucosa,,,,,https://www.observadoresdelmar.es/Observations/400746,,,1
Crustacis Decàpodes,400747,2010-08-08,41.142,1.4133,Pere Abelló i Sala,2013-01-09 18:21:42+00:00,2013-01-09 18:27:40+00:00,No,No destacada,Yes,Pachygrapsus marmoratus,,algun,,,https://www.observadoresdelmar.es/Observations/400747,,,25
Crustacis Decàpodes,400748,2010-08-08,41.142,1.4133,Pere Abelló i Sala,2013-01-09 18:22:18+00:00,2013-01-09 18:27:30+00:00,No,No destacada,Yes,Eriphia verrucosa,,alguna,,,https://www.observadoresdelmar.es/Observations/400748,,,25
Crustacis Decàpodes,400749,2010-08-04,41.142,1.4133,Pere Abelló i Sala,2013-01-09 18:22:48+00:00,2013-01-09 18:27:19+00:00,No,No destacada,Yes,Pachygrapsus marmoratus,,,,,https://www.observadoresdelmar.es/Observations/400749,,,25
Crustacis Decàpodes,400750,2010-08-04,41.142,1.4133,Pere Abelló i Sala,2013-01-09 18:23:26+00:00,2013-01-09 18:27:00+00:00,No,No destacada,Yes,Eriphia verrucosa,,algun,,,https://www.observadoresdelmar.es/Observations/400750,,,25
Crustacis Decàpodes,400751,2010-07-25,41.142,1.4133,Pere Abelló i Sala,2013-01-09 18:24:22+00:00,2013-01-09 18:26:49+00:00,No,No destacada,Yes,Pachygrapsus marmoratus,,algun,,,https://www.observadoresdelmar.es/Observations/400751,,,25
Crustacis Decàpodes,400752,2010-07-25,41.142,1.4133,Pere Abelló i Sala,2013-01-09 18:24:35+00:00,2013-01-09 18:26:28+00:00,No,No destacada,Yes,Eriphia verrucosa,,algun,,,https://www.observadoresdelmar.es/Observations/400752,,,25
Crustacis Decàpodes,400754,2013-01-08,39.5335,2.5764,Juan Antonio Torres Balaguer,2013-01-09 18:45:53+00:00,2025-10-20 11:40:02.968924+00:00,No,No destacada,Yes,Processa,4-99999--20130108-dsc09536 copy.webp,Este ejemplar junto con otros se encuentran entre los rizomas de las posidonias al ser iluminados desaparecen rapidamente bajo el sedimento o los rizomas de la posidonia siendo bastante dificil de fotografiar siento no saber la especie.,,"P. Abelló: Aparentamente se trata de una especie del género Processa. Estoy haciendo alguna consulta para ver si podemos llegar a determinar la especie. Si tienes alguna otra foto en la que se puedan ver más detalles, enviamela directamente, por favor. Gracias y salud, PERE. 11/4/2014: Es probable que se trate de Processa macrophthalma. Recientemente capturamos algunos ejemplares en un dragado frente al puerto de Maó en Menorca de aspecto y coloración practicamente idénticos al ejemplar fotografiado.",https://www.observadoresdelmar.es/Observations/400754,,,25
Crustacis Decàpodes,400757,2009-08-25,41.8884,3.1887,Pere Abelló i Sala,2013-01-18 19:18:03+00:00,2013-01-21 18:53:04+00:00,No,No destacada,Yes,Xantho poressa,,algun,,,https://www.observadoresdelmar.es/Observations/400757,,,25
Crustacis Decàpodes,400758,2009-08-18,41.1431,1.4136,Pere Abelló i Sala,2013-01-18 19:20:07+00:00,2013-01-21 18:53:29+00:00,No,No destacada,Yes,Pagurus anachoretus,,,,,https://www.observadoresdelmar.es/Observations/400758,,,1
Crustacis Decàpodes,400759,2009-08-18,41.1431,1.4136,Pere Abelló i Sala,2013-01-18 19:20:54+00:00,2013-01-21 18:53:53+00:00,No,No destacada,Yes,Maja crispata,,una muda,,,https://www.observadoresdelmar.es/Observations/400759,,,1
Crustacis Decàpodes,400760,2009-08-18,41.1431,1.4136,Pere Abelló i Sala,2013-01-18 19:21:47+00:00,2013-01-21 18:54:18+00:00,No,No destacada,Yes,Calcinus tubularis,,algun,,,https://www.observadoresdelmar.es/Observations/400760,,,25
Crustacis Decàpodes,400763,2009-08-09,41.1431,1.4136,Pere Abelló i Sala,2013-01-23 18:11:13+00:00,2013-01-23 18:16:58+00:00,No,No destacada,Yes,Calcinus tubularis,,,,,https://www.observadoresdelmar.es/Observations/400763,,,1
Crustacis Decàpodes,400900,2009-08-09,41.143,1.4136,Pere Abelló i Sala,2013-02-09 17:56:01+00:00,2013-04-02 16:16:32+00:00,No,No destacada,Yes,Calcinus tubularis,,,,,https://www.observadoresdelmar.es/Observations/400900,,,1
Crustacis Decàpodes,400901,2009-08-08,41.143,1.4136,Pere Abelló i Sala,2013-02-09 17:57:01+00:00,2013-02-14 16:30:22+00:00,No,No destacada,Yes,Xantho poressa,,una muda,,,https://www.observadoresdelmar.es/Observations/400901,,,1
Crustacis Decàpodes,400902,2009-08-08,41.142,1.4133,Pere Abelló i Sala,2013-02-09 17:58:01+00:00,2013-04-02 16:16:17+00:00,No,No destacada,Yes,Eriphia verrucosa,,,,,https://www.observadoresdelmar.es/Observations/400902,,,2
Crustacis Decàpodes,400903,2009-08-08,41.143,1.4136,Pere Abelló i Sala,2013-02-09 17:59:03+00:00,2013-04-02 16:16:00+00:00,No,No destacada,Yes,Clibanarius erythropus,,,,,https://www.observadoresdelmar.es/Observations/400903,,,25
Crustacis Decàpodes,400904,2009-08-07,41.143,1.4136,Pere Abelló i Sala,2013-02-09 17:59:50+00:00,2013-04-02 16:15:44+00:00,No,No destacada,Yes,Clibanarius erythropus,,,,,https://www.observadoresdelmar.es/Observations/400904,,,25
Crustacis Decàpodes,400905,2009-08-05,41.143,1.4136,Pere Abelló i Sala,2013-02-09 18:00:33+00:00,2013-04-02 16:15:28+00:00,No,No destacada,Yes,Maja crispata,,,,,https://www.observadoresdelmar.es/Observations/400905,,,1
Crustacis Decàpodes,400906,2009-08-05,41.143,1.4136,Pere Abelló i Sala,2013-02-09 18:00:57+00:00,2013-04-02 16:15:13+00:00,No,No destacada,Yes,Clibanarius erythropus,,,,,https://www.observadoresdelmar.es/Observations/400906,,,25
Crustacis Decàpodes,400907,2009-07-05,41.143,1.4136,Pere Abelló i Sala,2013-02-09 18:02:14+00:00,2013-04-02 16:14:55+00:00,No,No destacada,Yes,Pagurus anachoretus,,,,,https://www.observadoresdelmar.es/Observations/400907,,,1
Crustacis Decàpodes,400908,2009-07-05,41.143,1.4136,Pere Abelló i Sala,2013-02-09 18:02:42+00:00,2013-04-02 16:14:21+00:00,No,No destacada,Yes,Clibanarius erythropus,,,,,https://www.observadoresdelmar.es/Observations/400908,,,25
Crustacis Decàpodes,400909,2009-07-04,41.143,1.4136,Pere Abelló i Sala,2013-02-09 18:04:01+00:00,2013-04-02 16:14:42+00:00,No,No destacada,Yes,Porcellana platycheles,,sota pedres,,,https://www.observadoresdelmar.es/Observations/400909,,,1
Crustacis Decàpodes,400910,2009-07-04,41.143,1.4136,Pere Abelló i Sala,2013-02-09 18:04:57+00:00,2013-04-02 16:14:03+00:00,No,No destacada,Yes,Calcinus tubularis,,,,,https://www.observadoresdelmar.es/Observations/400910,,,1
Crustacis Decàpodes,400911,2008-08-28,41.8881,3.1852,Pere Abelló i Sala,2013-02-09 18:07:18+00:00,2013-04-02 16:13:47+00:00,No,No destacada,Yes,Clibanarius erythropus,,,,,https://www.observadoresdelmar.es/Observations/400911,,,25
Crustacis Decàpodes,400912,2008-08-28,41.888,3.1854,Pere Abelló i Sala,2013-02-10 00:13:39+00:00,2013-04-02 16:13:32+00:00,No,No destacada,Yes,Pachygrapsus marmoratus,,,,,https://www.observadoresdelmar.es/Observations/400912,,,25
Crustacis Decàpodes,400913,2008-08-28,41.888,3.1854,Pere Abelló i Sala,2013-02-10 00:14:04+00:00,2013-04-02 16:13:17+00:00,No,No destacada,Yes,Eriphia verrucosa,,,,,https://www.observadoresdelmar.es/Observations/400913,,,25
Crustacis Decàpodes,400914,2008-08-24,41.9214,3.2158,Pere Abelló i Sala,2013-02-10 00:16:43+00:00,2013-04-02 16:13:02+00:00,No,No destacada,Yes,Palaemon elegans,,,,,https://www.observadoresdelmar.es/Observations/400914,,,25
Crustacis Decàpodes,400915,2008-08-24,41.9214,3.2158,Pere Abelló i Sala,2013-02-10 00:17:14+00:00,2013-04-02 16:12:41+00:00,No,No destacada,Yes,Pachygrapsus marmoratus,,,,,https://www.observadoresdelmar.es/Observations/400915,,,25
Crustacis Decàpodes,400916,2008-08-24,41.9214,3.2158,Pere Abelló i Sala,2013-02-10 00:17:44+00:00,2013-02-14 16:33:35+00:00,No,No destacada,Yes,Eriphia verrucosa,,,,,https://www.observadoresdelmar.es/Observations/400916,,,25
Crustacis Decàpodes,400917,2008-08-24,41.9214,3.2158,Pere Abelló i Sala,2013-02-10 00:18:21+00:00,2013-02-14 16:25:54+00:00,No,No destacada,Yes,Clibanarius erythropus,,,,,https://www.observadoresdelmar.es/Observations/400917,,,25
Crustacis Decàpodes,400918,2008-08-23,41.8881,3.1852,Pere Abelló i Sala,2013-02-10 00:20:15+00:00,2013-02-14 16:33:23+00:00,No,No destacada,Yes,Pachygrapsus marmoratus,,,,,https://www.observadoresdelmar.es/Observations/400918,,,25
Crustacis Decàpodes,400919,2008-08-23,41.8881,3.1852,Pere Abelló i Sala,2013-02-10 00:20:29+00:00,2013-02-14 16:33:10+00:00,No,No destacada,Yes,Eriphia verrucosa,,,,,https://www.observadoresdelmar.es/Observations/400919,,,1
Crustacis Decàpodes,400920,2008-08-15,41.143,1.4136,Pere Abelló i Sala,2013-02-10 00:22:11+00:00,2013-02-14 16:32:57+00:00,No,No destacada,Yes,Xantho poressa,,3 inds; sota pedra,,,https://www.observadoresdelmar.es/Observations/400920,,,25
Crustacis Decàpodes,400921,2008-07-29,42.0657,3.2106,Pere Abelló i Sala,2013-02-10 00:25:01+00:00,2013-02-14 16:32:39+00:00,No,No destacada,Yes,Palinurus elephas,,Negre del Falaguer; reclutes; 15 m,,,https://www.observadoresdelmar.es/Observations/400921,,,25
Crustacis Decàpodes,400922,2008-07-29,42.0657,3.2106,Pere Abelló i Sala,2013-02-10 00:26:09+00:00,2013-02-14 16:32:22+00:00,No,No destacada,Yes,Necora puber,,Negre del Falaguer; 7 m,,,https://www.observadoresdelmar.es/Observations/400922,,,1
Crustacis Decàpodes,400923,2008-07-29,42.0657,3.2106,Pere Abelló i Sala,2013-02-10 00:26:49+00:00,2013-02-14 16:32:06+00:00,No,No destacada,Yes,Inachus phalangium,,Negre del Falaguer; 15 m,,,https://www.observadoresdelmar.es/Observations/400923,,,1
Crustacis Decàpodes,400924,2008-07-29,42.0657,3.2106,Pere Abelló i Sala,2013-02-10 00:27:33+00:00,2013-02-14 16:31:44+00:00,No,No destacada,Yes,Galathea squamifera,,Negre del Falaguer; 7 m,,,https://www.observadoresdelmar.es/Observations/400924,,,1
Crustacis Decàpodes,400925,2008-07-29,42.0657,3.2106,Pere Abelló i Sala,2013-02-10 00:28:19+00:00,2013-02-14 16:31:18+00:00,No,No destacada,Yes,Dardanus calidus,,Negre del Falaguer; 15 m,,,https://www.observadoresdelmar.es/Observations/400925,,,1
Crustacis Decàpodes,400926,2008-07-12,41.143,1.4136,Pere Abelló i Sala,2013-02-10 00:29:48+00:00,2013-02-14 16:31:07+00:00,No,No destacada,Yes,Xantho poressa,,una muda,,,https://www.observadoresdelmar.es/Observations/400926,,,1
Crustacis Decàpodes,400927,2008-07-12,41.142,1.4133,Pere Abelló i Sala,2013-02-10 00:32:03+00:00,2013-02-14 16:30:55+00:00,No,No destacada,Yes,Pachygrapsus marmoratus,,,,,https://www.observadoresdelmar.es/Observations/400927,,,1
Crustacis Decàpodes,400928,2008-07-12,41.142,1.4133,Pere Abelló i Sala,2013-02-10 00:32:28+00:00,2013-02-14 16:30:41+00:00,No,No destacada,Yes,Eriphia verrucosa,,,,,https://www.observadoresdelmar.es/Observations/400928,,,1
Crustacis Decàpodes,400929,2008-07-12,41.142,1.4133,Pere Abelló i Sala,2013-02-10 00:33:17+00:00,2013-02-14 16:29:56+00:00,No,No destacada,Yes,Acanthonyx lunulatus,,,,,https://www.observadoresdelmar.es/Observations/400929,,,1
Crustacis Decàpodes,400930,2008-07-12,41.143,1.4136,Pere Abelló i Sala,2013-02-10 00:33:59+00:00,2013-02-14 16:29:40+00:00,No,No destacada,Yes,Clibanarius erythropus,,,,,https://www.observadoresdelmar.es/Observations/400930,,,1
Crustacis Decàpodes,400931,2008-07-06,41.143,1.4136,Pere Abelló i Sala,2013-02-10 00:35:07+00:00,2013-02-14 16:29:23+00:00,No,No destacada,Yes,Acanthonyx lunulatus,,En Dictyota,,,https://www.observadoresdelmar.es/Observations/400931,,,1
Crustacis Decàpodes,400932,2008-06-29,41.143,1.4136,Pere Abelló i Sala,2013-02-10 00:35:57+00:00,2013-02-14 16:29:08+00:00,No,No destacada,Yes,Clibanarius erythropus,,,,,https://www.observadoresdelmar.es/Observations/400932,,,25
Crustacis Decàpodes,400933,2008-03-09,36.513,-6.2846,Pere Abelló i Sala,2013-02-10 00:40:56+00:00,2013-02-14 16:27:48+00:00,No,No destacada,Yes,Xantho poressa,,Intermareal; bajo piedras,,,https://www.observadoresdelmar.es/Observations/400933,,,25
Crustacis Decàpodes,400934,2008-03-09,36.513,-6.2846,Pere Abelló i Sala,2013-02-10 00:41:35+00:00,2013-02-14 16:28:07+00:00,No,No destacada,Yes,Porcellana platycheles,,Intermareal; bajo piedras,,,https://www.observadoresdelmar.es/Observations/400934,,,25
Crustacis Decàpodes,400935,2008-03-09,36.513,-6.2846,Pere Abelló i Sala,2013-02-10 00:42:13+00:00,2013-02-14 16:28:23+00:00,No,No destacada,Yes,Pisidia longicornis,,Intermareal; bajo piedras,,,https://www.observadoresdelmar.es/Observations/400935,,,25
Crustacis Decàpodes,400936,2008-03-09,36.513,-6.2846,Pere Abelló i Sala,2013-02-10 00:42:50+00:00,2013-02-14 16:28:39+00:00,No,No destacada,Yes,Pirimela denticulata,,"una muda, en la playa",,,https://www.observadoresdelmar.es/Observations/400936,,,1
Crustacis Decàpodes,400937,2008-03-09,36.513,-6.2846,Pere Abelló i Sala,2013-02-10 00:43:31+00:00,2025-10-20 11:45:37.710547+00:00,No,No destacada,Yes,Maja brachydactyla,4-634--20080309-20080309_cadiz2.webp,una muda; en la playa,,,https://www.observadoresdelmar.es/Observations/400937,,,1
Crustacis Decàpodes,400938,2008-03-09,36.513,-6.2846,Pere Abelló i Sala,2013-02-10 00:44:13+00:00,2013-02-14 16:27:02+00:00,No,No destacada,Yes,Clibanarius erythropus,,"intermareal, en rocas",,,https://www.observadoresdelmar.es/Observations/400938,,,25
Crustacis Decàpodes,400939,2007-08-29,41.143,1.4136,Pere Abelló i Sala,2013-02-10 00:49:54+00:00,2013-02-14 16:26:49+00:00,No,No destacada,Yes,Necora puber,,prof 2 m,,,https://www.observadoresdelmar.es/Observations/400939,,,1
Crustacis Decàpodes,400940,2007-08-29,41.143,1.4136,Pere Abelló i Sala,2013-02-10 00:50:29+00:00,2013-02-14 16:26:36+00:00,No,No destacada,Yes,Lysmata seticaudata,,2 m,,,https://www.observadoresdelmar.es/Observations/400940,,,2
Crustacis Decàpodes,400941,2007-08-29,41.143,1.4136,Pere Abelló i Sala,2013-02-10 00:51:00+00:00,2013-02-14 16:26:22+00:00,No,No destacada,Yes,Gnathophyllum elegans,,1 m,,,https://www.observadoresdelmar.es/Observations/400941,,,1
Crustacis Decàpodes,400942,2007-08-29,41.143,1.4136,Pere Abelló i Sala,2013-02-10 00:52:34+00:00,2013-02-14 16:26:09+00:00,No,No destacada,Yes,Clibanarius erythropus,,,,,https://www.observadoresdelmar.es/Observations/400942,,,1
Crustacis Decàpodes,400943,2006-09-10,41.143,1.4136,Pere Abelló i Sala,2013-02-10 01:05:44+00:00,2013-02-14 16:25:40+00:00,No,No destacada,Yes,Porcellana platycheles,,sota una pedra,,,https://www.observadoresdelmar.es/Observations/400943,,,1
